DateTime;non_flexible_load;dishwasher;washing_dryer;pv_production;purchase_price;sale_price;Price
2018-06-02T19:00:00;1.150666667;0;1.2;0;0.2;0.03;0
2018-06-02T20:00:00;0.5282;0.75;1.2;0;0.2;0.03;0
2018-06-02T21:00:00;0.3219;0.75;0;0;0.2;0.03;0
2018-06-02T22:00:00;0.3536166667;0;0;0;0.2;0.03;0
2018-06-02T23:00:00;0.0751;0;0;0;0.2;0.03;0
2018-06-03T00:00:00;0.054;0;0;0;0.2;0.03;0
2018-06-03T01:00:00;0.0695;0;0;0;0.2;0.03;0
2018-06-03T02:00:00;0.11445;0;0;0;0.2;0.03;0
2018-06-03T03:00:00;0.1439;0;0;0;0.2;0.03;0
2018-06-03T04:00:00;0.2850833333;0;0;0;0.2;0.03;0
2018-06-03T05:00:00;0.09895;0;0;0.05595;0.2;0.03;0
2018-06-03T06:00:00;0.18825;0;0;0.35335;0.2;0.03;0
2018-06-03T07:00:00;0.5665333333;0;0;0.6431;0.25;0.03;0
2018-06-03T08:00:00;0.50085;0;0;1.87585;0.25;0.03;0
2018-06-03T09:00:00;0.13305;0;0;1.6538;0.25;0.03;0
2018-06-03T10:00:00;0.12995;0;0;1.83665;0.25;0.03;0
2018-06-03T11:00:00;0.5501;0;0;1.91055;0.25;0.03;0
2018-06-03T12:00:00;0.585;0;0;1.8769;0.25;0.03;0
2018-06-03T13:00:00;0.2707333333;0;0;1.89905;0.25;0.03;0
2018-06-03T14:00:00;0.2756;0;0;1.2958;0.25;0.03;0
2018-06-03T15:00:00;0.0819;0;0;1.55155;0.25;0.03;0
2018-06-03T16:00:00;0.6741166667;0;0;1.0287;0.25;0.03;0
2018-06-03T17:00:00;1.095113;0;0;0.575;0.25;0.03;0
2018-06-03T18:00:00;0.4807833333;0;1.2;0.17995;0.2;0.03;0
2018-06-03T19:00:00;1.150666667;0;1.2;0;0.2;0.03;0
2018-06-03T20:00:00;0.5282;0.75;1.2;0;0.2;0.03;0
2018-06-03T21:00:00;0.3219;0.75;0;0;0.2;0.03;0
2018-06-03T22:00:00;0.3536166667;0;0;0;0.2;0.03;0
2018-06-03T23:00:00;0.0751;0;0;0;0.2;0.03;0
2018-06-04T00:00:00;0.054;0;0;0;0.2;0.03;0
2018-06-04T01:00:00;0.0695;0;0;0;0.2;0.03;0
2018-06-04T02:00:00;0.11445;0;0;0;0.2;0.03;0
2018-06-04T03:00:00;0.1439;0;0;0;0.2;0.03;0
2018-06-04T04:00:00;0.2850833333;0;0;0.0456;0.2;0.03;0
2018-06-04T05:00:00;0.09895;0;0;0.1952;0.2;0.03;0
2018-06-04T06:00:00;0.18825;0;0;0.73345;0.2;0.03;0
2018-06-04T07:00:00;0.5665333333;0;0;1.67705;0.25;0.03;0
2018-06-04T08:00:00;0.50085;0;0;2.4871;0.25;0.03;0
2018-06-04T09:00:00;0.13305;0;0;3.06845;0.25;0.03;0
2018-06-04T10:00:00;0.12995;0;0;3.48845;0.25;0.03;0
2018-06-04T11:00:00;0.5501;0;0;3.6635;0.25;0.03;0
2018-06-04T12:00:00;0.585;0;0;3.5296;0.25;0.03;0
2018-06-04T13:00:00;0.2707333333;0;0;3.4478;0.25;0.03;0
2018-06-04T14:00:00;0.2756;0;0;2.96005;0.25;0.03;0
2018-06-04T15:00:00;0.0819;0;0;2.32735;0.25;0.03;0
2018-06-04T16:00:00;0.6741166667;0;0;1.46355;0.25;0.03;0
2018-06-04T17:00:00;1.095113;0;0;0.55925;0.25;0.03;0
2018-06-04T18:00:00;0.4807833333;0;1.2;0.1972;0.2;0.03;0
2018-06-04T19:00:00;1.150666667;0;1.2;0.0155;0.2;0.03;0
2018-06-04T20:00:00;0.5282;0.75;1.2;0;0.2;0.03;0
2018-06-04T21:00:00;0.3219;0.75;0;0;0.2;0.03;0
2018-06-04T22:00:00;0.3536166667;0;0;0;0.2;0.03;0
2018-06-04T23:00:00;0.0751;0;0;0;0.2;0.03;0
2018-06-05T00:00:00;0.054;0;0;0;0.2;0.03;0
2018-06-05T01:00:00;0.0695;0;0;0;0.2;0.03;0
2018-06-05T02:00:00;0.11445;0;0;0;0.2;0.03;0
2018-06-05T03:00:00;0.1439;0;0;0;0.2;0.03;0
2018-06-05T04:00:00;0.2850833333;0;0;0.0473;0.2;0.03;0
2018-06-05T05:00:00;0.09895;0;0;0.1813;0.2;0.03;0
2018-06-05T06:00:00;0.18825;0;0;0.7231;0.2;0.03;0
2018-06-05T07:00:00;0.5665333333;0;0;1.66965;0.25;0.03;0
2018-06-05T08:00:00;0.50085;0;0;2.47165;0.25;0.03;0
2018-06-05T09:00:00;0.13305;0;0;3.029;0.25;0.03;0
2018-06-05T10:00:00;0.12995;0;0;3.43985;0.25;0.03;0
2018-06-05T11:00:00;0.5501;0;0;3.60905;0.25;0.03;0
2018-06-05T12:00:00;0.585;0;0;3.5722;0.25;0.03;0
2018-06-05T13:00:00;0.2707333333;0;0;3.35715;0.25;0.03;0
2018-06-05T14:00:00;0.2756;0;0;2.88745;0.25;0.03;0
2018-06-05T15:00:00;0.0819;0;0;2.30795;0.25;0.03;0
2018-06-05T16:00:00;0.6741166667;0;0;1.44055;0.25;0.03;0
2018-06-05T17:00:00;1.095113;0;0;0.5276;0.25;0.03;0
2018-06-05T18:00:00;0.4807833333;0;1.2;0.1526;0.2;0.03;0
2018-06-05T19:00:00;1.150666667;0;1.2;0.0219;0.2;0.03;0
2018-06-05T20:00:00;0.5282;0.75;1.2;0;0.2;0.03;0
2018-06-05T21:00:00;0.3219;0.75;0;0;0.2;0.03;0
2018-06-05T22:00:00;0.3536166667;0;0;0;0.2;0.03;0
2018-06-05T23:00:00;0.0751;0;0;0;0.2;0.03;0
2018-06-06T00:00:00;0.054;0;0;0;0.2;0.03;0
2018-06-06T01:00:00;0.0695;0;0;0;0.2;0.03;0
2018-06-06T02:00:00;0.11445;0;0;0;0.2;0.03;0
2018-06-06T03:00:00;0.1439;0;0;0;0.2;0.03;0
2018-06-06T04:00:00;0.2850833333;0;0;0;0.2;0.03;0
2018-06-06T05:00:00;0.09895;0;0;0.031;0.2;0.03;0
2018-06-06T06:00:00;0.18825;0;0;0.3146;0.2;0.03;0
2018-06-06T07:00:00;0.5665333333;0;0;0.89405;0.25;0.03;0
2018-06-06T08:00:00;0.50085;0;0;0.572;0.25;0.03;0
2018-06-06T09:00:00;0.13305;0;0;1.4539;0.25;0.03;0
2018-06-06T10:00:00;0.12995;0;0;2.07665;0.25;0.03;0
2018-06-06T11:00:00;0.5501;0;0;3.6283;0.25;0.03;0
2018-06-06T12:00:00;0.585;0;0;3.70855;0.25;0.03;0
2018-06-06T13:00:00;0.2707333333;0;0;3.5062;0.25;0.03;0
2018-06-06T14:00:00;0.2756;0;0;3.0413;0.25;0.03;0
2018-06-06T15:00:00;0.0819;0;0;2.40575;0.25;0.03;0
2018-06-06T16:00:00;0.6741166667;0;0;1.50285;0.25;0.03;0
2018-06-06T17:00:00;1.095113;0;0;0.5752;0.25;0.03;0
2018-06-06T18:00:00;0.4807833333;0;1.2;0.2075;0.2;0.03;0
2018-06-06T19:00:00;1.150666667;0;1.2;0.02055;0.2;0.03;0
2018-06-06T20:00:00;0.5282;0.75;1.2;0;0.2;0.03;0
2018-06-06T21:00:00;0.3219;0.75;0;0;0.2;0.03;0
2018-06-06T22:00:00;0.3536166667;0;0;0;0.2;0.03;0
2018-06-06T23:00:00;0.0751;0;0;0;0.2;0.03;0
2018-06-07T00:00:00;0.054;0;0;0;0.2;0.03;0
2018-06-07T01:00:00;0.0695;0;0;0;0.2;0.03;0
2018-06-07T02:00:00;0.11445;0;0;0;0.2;0.03;0
2018-06-07T03:00:00;0.1439;0;0;0;0.2;0.03;0
2018-06-07T04:00:00;0.2850833333;0;0;0.05415;0.2;0.03;0
2018-06-07T05:00:00;0.09895;0;0;0.2782;0.2;0.03;0
2018-06-07T06:00:00;0.18825;0;0;0.7488;0.2;0.03;0
2018-06-07T07:00:00;0.5665333333;0;0;1.6581;0.25;0.03;0
2018-06-07T08:00:00;0.50085;0;0;2.4483;0.25;0.03;0
2018-06-07T09:00:00;0.13305;0;0;3.0143;0.25;0.03;0
2018-06-07T10:00:00;0.12995;0;0;3.45855;0.25;0.03;0
2018-06-07T11:00:00;0.5501;0;0;3.637;0.25;0.03;0
2018-06-07T12:00:00;0.585;0;0;3.6457;0.25;0.03;0
2018-06-07T13:00:00;0.2707333333;0;0;3.3483;0.25;0.03;0
2018-06-07T14:00:00;0.2756;0;0;3.006;0.25;0.03;0
2018-06-07T15:00:00;0.0819;0;0;2.15185;0.25;0.03;0
2018-06-07T16:00:00;0.6741166667;0;0;1.3887;0.25;0.03;0
2018-06-07T17:00:00;1.095113;0;0;0.61555;0.25;0.03;0
2018-06-07T18:00:00;0.4807833333;0;1.2;0.2255;0.2;0.03;0
2018-06-07T19:00:00;1.150666667;0;1.2;0.00365;0.2;0.03;0
2018-06-07T20:00:00;0.5282;0.75;1.2;0;0.2;0.03;0
2018-06-07T21:00:00;0.3219;0.75;0;0;0.2;0.03;0
2018-06-07T22:00:00;0.3536166667;0;0;0;0.2;0.03;0
2018-06-07T23:00:00;0.0751;0;0;0;0.2;0.03;0
2018-06-08T00:00:00;0.054;0;0;0;0.2;0.03;0
2018-06-08T01:00:00;0.0695;0;0;0;0.2;0.03;0
2018-06-08T02:00:00;0.11445;0;0;0;0.2;0.03;0
2018-06-08T03:00:00;0.1439;0;0;0;0.2;0.03;0
2018-06-08T04:00:00;0.2850833333;0;0;0.0544;0.2;0.03;0
2018-06-08T05:00:00;0.09895;0;0;0.2109;0.2;0.03;0
2018-06-08T06:00:00;0.18825;0;0;0.76155;0.2;0.03;0
2018-06-08T07:00:00;0.5665333333;0;0;1.6539;0.25;0.03;0
2018-06-08T08:00:00;0.50085;0;0;2.2214;0.25;0.03;0
2018-06-08T09:00:00;0.13305;0;0;3.04645;0.25;0.03;0
2018-06-08T10:00:00;0.12995;0;0;3.44805;0.25;0.03;0
2018-06-08T11:00:00;0.5501;0;0;3.5727;0.25;0.03;0
2018-06-08T12:00:00;0.585;0;0;3.4168;0.25;0.03;0
2018-06-08T13:00:00;0.2707333333;0;0;3.20545;0.25;0.03;0
2018-06-08T14:00:00;0.2756;0;0;2.70085;0.25;0.03;0
2018-06-08T15:00:00;0.0819;0;0;2.328;0.25;0.03;0
2018-06-08T16:00:00;0.6741166667;0;0;1.4449;0.25;0.03;0
2018-06-08T17:00:00;1.095113;0;0;0.62695;0.25;0.03;0
2018-06-08T18:00:00;0.4807833333;0;1.2;0.11275;0.2;0.03;0
2018-06-08T19:00:00;1.150666667;0;1.2;0.0096;0.2;0.03;0
2018-06-08T20:00:00;0.5282;0.75;1.2;0;0.2;0.03;0
2018-06-08T21:00:00;0.3219;0.75;0;0;0.2;0.03;0
2018-06-08T22:00:00;0.3536166667;0;0;0;0.2;0.03;0
2018-06-08T23:00:00;0.0751;0;0;0;0.2;0.03;0
2018-06-09T00:00:00;0.054;0;0;0;0.2;0.03;0
2018-06-09T01:00:00;0.0695;0;0;0;0.2;0.03;0
2018-06-09T02:00:00;0.11445;0;0;0;0.2;0.03;0
2018-06-09T03:00:00;0.1439;0;0;0;0.2;0.03;0
2018-06-09T04:00:00;0.2850833333;0;0;0.0516;0.2;0.03;0
2018-06-09T05:00:00;0.09895;0;0;0.25715;0.2;0.03;0
2018-06-09T06:00:00;0.18825;0;0;0.5292;0.2;0.03;0
2018-06-09T07:00:00;0.5665333333;0;0;1.0896;0.25;0.03;0
2018-06-09T08:00:00;0.50085;0;0;1.1347;0.25;0.03;0
2018-06-09T09:00:00;0.13305;0;0;1.7536;0.25;0.03;0
2018-06-09T10:00:00;0.12995;0;0;2.71435;0.25;0.03;0
2018-06-09T11:00:00;0.5501;0;0;3.22595;0.25;0.03;0
2018-06-09T12:00:00;0.585;0;0;2.84135;0.25;0.03;0
2018-06-09T13:00:00;0.2707333333;0;0;3.22495;0.25;0.03;0
2018-06-09T14:00:00;0.2756;0;0;2.7765;0.25;0.03;0
2018-06-09T15:00:00;0.0819;0;0;2.3523;0.25;0.03;0
2018-06-09T16:00:00;0.6741166667;0;0;1.4868;0.25;0.03;0
2018-06-09T17:00:00;1.095113;0;0;0.63645;0.25;0.03;0
2018-06-09T18:00:00;0.4807833333;0;1.2;0.2317;0.2;0.03;0
2018-06-09T19:00:00;1.150666667;0;1.2;0.0233;0.2;0.03;0
2018-06-09T20:00:00;0.5282;0.75;1.2;0;0.2;0.03;0
2018-06-09T21:00:00;0.3219;0.75;0;0;0.2;0.03;0
2018-06-09T22:00:00;0.3536166667;0;0;0;0.2;0.03;0
2018-06-09T23:00:00;0.0751;0;0;0;0.2;0.03;0
2018-06-10T00:00:00;0.054;0;0;0;0.2;0.03;0
2018-06-10T01:00:00;0.0695;0;0;0;0.2;0.03;0
2018-06-10T02:00:00;0.11445;0;0;0;0.2;0.03;0
2018-06-10T03:00:00;0.1439;0;0;0;0.2;0.03;0
2018-06-10T04:00:00;0.2850833333;0;0;0.0571;0.2;0.03;0
2018-06-10T05:00:00;0.09895;0;0;0.2583;0.2;0.03;0
2018-06-10T06:00:00;0.18825;0;0;0.7497;0.2;0.03;0
2018-06-10T07:00:00;0.5665333333;0;0;1.69845;0.25;0.03;0
2018-06-10T08:00:00;0.50085;0;0;2.5561;0.25;0.03;0
2018-06-10T09:00:00;0.13305;0;0;3.19975;0.25;0.03;0
2018-06-10T10:00:00;0.12995;0;0;3.6253;0.25;0.03;0
2018-06-10T11:00:00;0.5501;0;0;3.8264;0.25;0.03;0
2018-06-10T12:00:00;0.585;0;0;3.4592;0.25;0.03;0
2018-06-10T13:00:00;0.2707333333;0;0;3.2055;0.25;0.03;0
2018-06-10T14:00:00;0.2756;0;0;2.69185;0.25;0.03;0
2018-06-10T15:00:00;0.0819;0;0;2.3581;0.25;0.03;0
2018-06-10T16:00:00;0.6741166667;0;0;1.4423;0.25;0.03;0
2018-06-10T17:00:00;1.095113;0;0;0.59905;0.25;0.03;0
2018-06-10T18:00:00;0.4807833333;0;1.2;0.22355;0.2;0.03;0
2018-06-10T19:00:00;1.150666667;0;1.2;0.0204;0.2;0.03;0
2018-06-10T20:00:00;0.5282;0.75;1.2;0;0.2;0.03;0
2018-06-10T21:00:00;0.3219;0.75;0;0;0.2;0.03;0
2018-06-10T22:00:00;0.3536166667;0;0;0;0.2;0.03;0
2018-06-10T23:00:00;0.0751;0;0;0;0.2;0.03;0
2018-06-11T00:00:00;0.054;0;0;0;0.2;0.03;0
2018-06-11T01:00:00;0.0695;0;0;0;0.2;0.03;0
2018-06-11T02:00:00;0.11445;0;0;0;0.2;0.03;0
2018-06-11T03:00:00;0.1439;0;0;0;0.2;0.03;0
2018-06-11T04:00:00;0.2850833333;0;0;0.0559;0.2;0.03;0
2018-06-11T05:00:00;0.09895;0;0;0.202;0.2;0.03;0
2018-06-11T06:00:00;0.18825;0;0;0.7198;0.2;0.03;0
2018-06-11T07:00:00;0.5665333333;0;0;1.6513;0.25;0.03;0
2018-06-11T08:00:00;0.50085;0;0;2.47275;0.25;0.03;0
2018-06-11T09:00:00;0.13305;0;0;2.9042;0.25;0.03;0
2018-06-11T10:00:00;0.12995;0;0;3.43665;0.25;0.03;0
2018-06-11T11:00:00;0.5501;0;0;3.5906;0.25;0.03;0
2018-06-11T12:00:00;0.585;0;0;3.32665;0.25;0.03;0
2018-06-11T13:00:00;0.2707333333;0;0;3.0398;0.25;0.03;0
2018-06-11T14:00:00;0.2756;0;0;2.6517;0.25;0.03;0
2018-06-11T15:00:00;0.0819;0;0;2.2531;0.25;0.03;0
2018-06-11T16:00:00;0.6741166667;0;0;1.4691;0.25;0.03;0
2018-06-11T17:00:00;1.095113;0;0;0.62375;0.25;0.03;0
2018-06-11T18:00:00;0.4807833333;0;1.2;0.23615;0.2;0.03;0
2018-06-11T19:00:00;1.150666667;0;1.2;0.0223;0.2;0.03;0
2018-06-11T20:00:00;0.5282;0.75;1.2;0;0.2;0.03;0
2018-06-11T21:00:00;0.3219;0.75;0;0;0.2;0.03;0
2018-06-11T22:00:00;0.3536166667;0;0;0;0.2;0.03;0
2018-06-11T23:00:00;0.0751;0;0;0;0.2;0.03;0
2018-06-12T00:00:00;0.054;0;0;0;0.2;0.03;0
2018-06-12T01:00:00;0.0695;0;0;0;0.2;0.03;0
2018-06-12T02:00:00;0.11445;0;0;0;0.2;0.03;0
2018-06-12T03:00:00;0.1439;0;0;0;0.2;0.03;0
2018-06-12T04:00:00;0.2850833333;0;0;0;0.2;0.03;0
2018-06-12T05:00:00;0.09895;0;0;0.19625;0.2;0.03;0
2018-06-12T06:00:00;0.18825;0;0;0.72205;0.2;0.03;0
2018-06-12T07:00:00;0.5665333333;0;0;1.58985;0.25;0.03;0
2018-06-12T08:00:00;0.50085;0;0;2.3633;0.25;0.03;0
2018-06-12T09:00:00;0.13305;0;0;2.9334;0.25;0.03;0
2018-06-12T10:00:00;0.12995;0;0;3.34595;0.25;0.03;0
2018-06-12T11:00:00;0.5501;0;0;2.68495;0.25;0.03;0
2018-06-12T12:00:00;0.585;0;0;2.7275;0.25;0.03;0
2018-06-12T13:00:00;0.2707333333;0;0;2.57325;0.25;0.03;0
2018-06-12T14:00:00;0.2756;0;0;0.58135;0.25;0.03;0
2018-06-12T15:00:00;0.0819;0;0;0.6013;0.25;0.03;0
2018-06-12T16:00:00;0.6741166667;0;0;0.82385;0.25;0.03;0
2018-06-12T17:00:00;1.095113;0;0;0.3499;0.25;0.03;0
2018-06-12T18:00:00;0.4807833333;0;1.2;0.19105;0.2;0.03;0
2018-06-12T19:00:00;1.150666667;0;1.2;0;0.2;0.03;0
2018-06-12T20:00:00;0.5282;0.75;1.2;0;0.2;0.03;0
2018-06-12T21:00:00;0.3219;0.75;0;0;0.2;0.03;0
2018-06-12T22:00:00;0.3536166667;0;0;0;0.2;0.03;0
2018-06-12T23:00:00;0.0751;0;0;0;0.2;0.03;0
2018-06-13T00:00:00;0.054;0;0;0;0.2;0.03;0
2018-06-13T01:00:00;0.0695;0;0;0;0.2;0.03;0
2018-06-13T02:00:00;0.11445;0;0;0;0.2;0.03;0
2018-06-13T03:00:00;0.1439;0;0;0;0.2;0.03;0
2018-06-13T04:00:00;0.2850833333;0;0;0;0.2;0.03;0
2018-06-13T05:00:00;0.09895;0;0;0.0184;0.2;0.03;0
2018-06-13T06:00:00;0.18825;0;0;0.18405;0.2;0.03;0
2018-06-13T07:00:00;0.5665333333;0;0;0.1688;0.25;0.03;0
2018-06-13T08:00:00;0.50085;0;0;1.80525;0.25;0.03;0
2018-06-13T09:00:00;0.13305;0;0;2.79765;0.25;0.03;0
2018-06-13T10:00:00;0.12995;0;0;1.90545;0.25;0.03;0
2018-06-13T11:00:00;0.5501;0;0;3.279;0.25;0.03;0
2018-06-13T12:00:00;0.585;0;0;3.6966;0.25;0.03;0
2018-06-13T13:00:00;0.2707333333;0;0;3.2821;0.25;0.03;0
2018-06-13T14:00:00;0.2756;0;0;2.5386;0.25;0.03;0
2018-06-13T15:00:00;0.0819;0;0;1.9215;0.25;0.03;0
2018-06-13T16:00:00;0.6741166667;0;0;1.45605;0.25;0.03;0
2018-06-13T17:00:00;1.095113;0;0;0.6155;0.25;0.03;0
2018-06-13T18:00:00;0.4807833333;0;1.2;0.21315;0.2;0.03;0
2018-06-13T19:00:00;1.150666667;0;1.2;0.0354;0.2;0.03;0
2018-06-13T20:00:00;0.5282;0.75;1.2;0;0.2;0.03;0
2018-06-13T21:00:00;0.3219;0.75;0;0;0.2;0.03;0
2018-06-13T22:00:00;0.3536166667;0;0;0;0.2;0.03;0
2018-06-13T23:00:00;0.0751;0;0;0;0.2;0.03;0
2018-06-14T00:00:00;0.054;0;0;0;0.2;0.03;0
2018-06-14T01:00:00;0.0695;0;0;0;0.2;0.03;0
2018-06-14T02:00:00;0.11445;0;0;0;0.2;0.03;0
2018-06-14T03:00:00;0.1439;0;0;0;0.2;0.03;0
2018-06-14T04:00:00;0.2850833333;0;0;0.0591;0.2;0.03;0
2018-06-14T05:00:00;0.09895;0;0;0.16945;0.2;0.03;0
2018-06-14T06:00:00;0.18825;0;0;0.7109;0.2;0.03;0
2018-06-14T07:00:00;0.5665333333;0;0;1.65725;0.25;0.03;0
2018-06-14T08:00:00;0.50085;0;0;2.4444;0.25;0.03;0
2018-06-14T09:00:00;0.13305;0;0;2.9783;0.25;0.03;0
2018-06-14T10:00:00;0.12995;0;0;3.3468;0.25;0.03;0
2018-06-14T11:00:00;0.5501;0;0;3.52405;0.25;0.03;0
2018-06-14T12:00:00;0.585;0;0;3.5604;0.25;0.03;0
2018-06-14T13:00:00;0.2707333333;0;0;3.37655;0.25;0.03;0
2018-06-14T14:00:00;0.2756;0;0;2.8654;0.25;0.03;0
2018-06-14T15:00:00;0.0819;0;0;2.1998;0.25;0.03;0
2018-06-14T16:00:00;0.6741166667;0;0;1.4081;0.25;0.03;0
2018-06-14T17:00:00;1.095113;0;0;0.63705;0.25;0.03;0
2018-06-14T18:00:00;0.4807833333;0;1.2;0.23905;0.2;0.03;0
2018-06-14T19:00:00;1.150666667;0;1.2;0;0.2;0.03;0
2018-06-14T20:00:00;0.5282;0.75;1.2;0;0.2;0.03;0
2018-06-14T21:00:00;0.3219;0.75;0;0;0.2;0.03;0
2018-06-14T22:00:00;0.3536166667;0;0;0;0.2;0.03;0
2018-06-14T23:00:00;0.0751;0;0;0;0.2;0.03;0
2018-06-15T00:00:00;0.054;0;0;0;0.2;0.03;0
2018-06-15T01:00:00;0.0695;0;0;0;0.2;0.03;0
2018-06-15T02:00:00;0.11445;0;0;0;0.2;0.03;0
2018-06-15T03:00:00;0.1439;0;0;0;0.2;0.03;0
2018-06-15T04:00:00;0.2850833333;0;0;0;0.2;0.03;0
2018-06-15T05:00:00;0.09895;0;0;0.05025;0.2;0.03;0
2018-06-15T06:00:00;0.18825;0;0;0.12915;0.2;0.03;0
2018-06-15T07:00:00;0.5665333333;0;0;0.2953;0.25;0.03;0
2018-06-15T08:00:00;0.50085;0;0;0.64225;0.25;0.03;0
2018-06-15T09:00:00;0.13305;0;0;0.74505;0.25;0.03;0
2018-06-15T10:00:00;0.12995;0;0;0.7244;0.25;0.03;0
2018-06-15T11:00:00;0.5501;0;0;1.1658;0.25;0.03;0
2018-06-15T12:00:00;0.585;0;0;2.54315;0.25;0.03;0
2018-06-15T13:00:00;0.2707333333;0;0;2.12745;0.25;0.03;0
2018-06-15T14:00:00;0.2756;0;0;2.07405;0.25;0.03;0
2018-06-15T15:00:00;0.0819;0;0;1.3419;0.25;0.03;0
2018-06-15T16:00:00;0.6741166667;0;0;1.1951;0.25;0.03;0
2018-06-15T17:00:00;1.095113;0;0;0.6529;0.25;0.03;0
2018-06-15T18:00:00;0.4807833333;0;1.2;0.21835;0.2;0.03;0
2018-06-15T19:00:00;1.150666667;0;1.2;0.0383;0.2;0.03;0
2018-06-15T20:00:00;0.5282;0.75;1.2;0;0.2;0.03;0
2018-06-15T21:00:00;0.3219;0.75;0;0;0.2;0.03;0
2018-06-15T22:00:00;0.3536166667;0;0;0;0.2;0.03;0
2018-06-15T23:00:00;0.0751;0;0;0;0.2;0.03;0
2018-06-16T00:00:00;0.054;0;0;0;0.2;0.03;0
2018-06-16T01:00:00;0.0695;0;0;0;0.2;0.03;0
2018-06-16T02:00:00;0.11445;0;0;0;0.2;0.03;0
2018-06-16T03:00:00;0.1439;0;0;0;0.2;0.03;0
2018-06-16T04:00:00;0.2850833333;0;0;0.05695;0.2;0.03;0
2018-06-16T05:00:00;0.09895;0;0;0.2616;0.2;0.03;0
2018-06-16T06:00:00;0.18825;0;0;0.7364;0.2;0.03;0
2018-06-16T07:00:00;0.5665333333;0;0;1.65745;0.25;0.03;0
2018-06-16T08:00:00;0.50085;0;0;2.4781;0.25;0.03;0
2018-06-16T09:00:00;0.13305;0;0;2.4167;0.25;0.03;0
2018-06-16T10:00:00;0.12995;0;0;2.44765;0.25;0.03;0
2018-06-16T11:00:00;0.5501;0;0;1.26835;0.25;0.03;0
2018-06-16T12:00:00;0.585;0;0;1.1065;0.25;0.03;0
2018-06-16T13:00:00;0.2707333333;0;0;2.24475;0.25;0.03;0
2018-06-16T14:00:00;0.2756;0;0;3.11825;0.25;0.03;0
2018-06-16T15:00:00;0.0819;0;0;2.4897;0.25;0.03;0
2018-06-16T16:00:00;0.6741166667;0;0;1.56695;0.25;0.03;0
2018-06-16T17:00:00;1.095113;0;0;0.6449;0.25;0.03;0
2018-06-16T18:00:00;0.4807833333;0;1.2;0.22805;0.2;0.03;0
2018-06-16T19:00:00;1.150666667;0;1.2;0.04155;0.2;0.03;0
2018-06-16T20:00:00;0.5282;0.75;1.2;0;0.2;0.03;0
2018-06-16T21:00:00;0.3219;0.75;0;0;0.2;0.03;0
2018-06-16T22:00:00;0.3536166667;0;0;0;0.2;0.03;0
2018-06-16T23:00:00;0.0751;0;0;0;0.2;0.03;0
2018-06-17T00:00:00;0.054;0;0;0;0.2;0.03;0
2018-06-17T01:00:00;0.0695;0;0;0;0.2;0.03;0
2018-06-17T02:00:00;0.11445;0;0;0;0.2;0.03;0
2018-06-17T03:00:00;0.1439;0;0;0;0.2;0.03;0
2018-06-17T04:00:00;0.2850833333;0;0;0.05155;0.2;0.03;0
2018-06-17T05:00:00;0.09895;0;0;0.179;0.2;0.03;0
2018-06-17T06:00:00;0.18825;0;0;0.71205;0.2;0.03;0
2018-06-17T07:00:00;0.5665333333;0;0;1.6707;0.25;0.03;0
2018-06-17T08:00:00;0.50085;0;0;2.483;0.25;0.03;0
2018-06-17T09:00:00;0.13305;0;0;3.044;0.25;0.03;0
2018-06-17T10:00:00;0.12995;0;0;3.4319;0.25;0.03;0
2018-06-17T11:00:00;0.5501;0;0;2.41425;0.25;0.03;0
2018-06-17T12:00:00;0.585;0;0;3.1568;0.25;0.03;0
2018-06-17T13:00:00;0.2707333333;0;0;2.27255;0.25;0.03;0
2018-06-17T14:00:00;0.2756;0;0;2.6983;0.25;0.03;0
2018-06-17T15:00:00;0.0819;0;0;2.1863;0.25;0.03;0
2018-06-17T16:00:00;0.6741166667;0;0;1.182;0.25;0.03;0
2018-06-17T17:00:00;1.095113;0;0;0.5377;0.25;0.03;0
2018-06-17T18:00:00;0.4807833333;0;1.2;0.23205;0.2;0.03;0
2018-06-17T19:00:00;1.150666667;0;1.2;0.0092;0.2;0.03;0
2018-06-17T20:00:00;0.5282;0.75;1.2;0;0.2;0.03;0
2018-06-17T21:00:00;0.3219;0.75;0;0;0.2;0.03;0
2018-06-17T22:00:00;0.3536166667;0;0;0;0.2;0.03;0
2018-06-17T23:00:00;0.0751;0;0;0;0.2;0.03;0
2018-06-18T00:00:00;0.054;0;0;0;0.2;0.03;0
2018-06-18T01:00:00;0.0695;0;0;0;0.2;0.03;0
2018-06-18T02:00:00;0.11445;0;0;0;0.2;0.03;0
2018-06-18T03:00:00;0.1439;0;0;0;0.2;0.03;0
2018-06-18T04:00:00;0.2850833333;0;0;0;0.2;0.03;0
2018-06-18T05:00:00;0.09895;0;0;0.172;0.2;0.03;0
2018-06-18T06:00:00;0.18825;0;0;0.06195;0.2;0.03;0
2018-06-18T07:00:00;0.5665333333;0;0;0.50215;0.25;0.03;0
2018-06-18T08:00:00;0.50085;0;0;0.6684;0.25;0.03;0
2018-06-18T09:00:00;0.13305;0;0;0.4015;0.25;0.03;0
2018-06-18T10:00:00;0.12995;0;0;1.1498;0.25;0.03;0
2018-06-18T11:00:00;0.5501;0;0;2.05275;0.25;0.03;0
2018-06-18T12:00:00;0.585;0;0;2.7945;0.25;0.03;0
2018-06-18T13:00:00;0.2707333333;0;0;2.5744;0.25;0.03;0
